country,year,sex,age_group,population,population_density,median_age,fertility_rate,life_expectancy,net_migration,urban_population_percent,dependency_ratio,birth_rate,death_rate,population_growth_rate
Portugal,2018,Female,45-64,2665785,412.19,37.0,1.55,76.7,-14737,81.5,58.8,8.38,11.44,1.55
Portugal,2018,Female,65+,3800354,142.52,40.1,1.34,78.9,-45384,79.0,60.2,7.71,9.05,-1.45
Portugal,2018,Total,0-14,2193963,473.91,39.1,1.74,81.8,-29229,83.0,48.6,8.01,12.0,1.97
Portugal,2018,Total,15-29,2410998,468.38,36.5,1.7,83.1,22519,81.7,52.4,9.77,8.17,0.35
Portugal,2018,Total,30-44,1716601,79.65,42.0,1.31,76.3,46081,78.4,55.6,11.95,12.75,1.52
Portugal,2018,Total,45-64,1365706,368.91,44.7,2.09,82.8,20760,61.1,59.0,7.72,13.42,1.58
Portugal,2018,Total,65+,2978650,73.59,44.4,1.23,79.5,22068,88.4,48.2,10.77,12.8,2.31
Portugal,2019,Male,0-14,2576750,468.94,45.5,1.86,76.7,3155,83.7,54.9,7.21,9.19,1.07
Portugal,2019,Male,15-29,858722,315.18,41.6,1.59,77.1,40328,87.3,60.4,7.6,11.23,1.84
Portugal,2019,Male,30-44,4937835,69.17,35.9,1.72,83.1,23251,65.9,56.8,9.55,12.41,-0.27
Portugal,2019,Male,45-64,4387663,349.77,46.6,1.51,77.7,-13128,70.9,59.7,8.75,9.83,-0.69
Portugal,2019,Male,65+,2723233,48.73,45.7,1.46,76.2,-21193,72.7,64.8,8.85,10.2,1.81
Portugal,2019,Female,0-14,4595534,139.88,40.1,1.83,75.4,12960,79.1,46.4,8.71,12.11,1.44
Portugal,2019,Female,15-29,2126020,267.04,37.6,1.44,76.5,32059,76.7,59.4,11.61,13.94,1.3
Portugal,2019,Female,30-44,1453777,64.97,40.9,1.86,75.4,11065,63.8,60.9,11.99,12.83,1.57
Portugal,2019,Female,45-64,3780752,261.8,35.9,1.67,75.2,-31689,68.9,56.3,9.9,11.26,2.42
Portugal,2019,Female,65+,2484575,375.63,37.4,1.76,77.5,-45555,76.2,53.5,10.37,10.49,1.79
Portugal,2019,Total,0-14,4700722,225.82,41.1,1.32,79.5,-4054,62.1,56.3,8.78,11.24,1.09
Portugal,2019,Total,15-29,1369946,238.31,45.5,1.7,81.6,-8398,78.9,53.2,10.81,8.75,-0.73
Portugal,2019,Total,30-44,3262726,239.92,44.0,1.55,81.0,22168,62.8,56.5,11.32,9.56,-1.36
Portugal,2019,Total,45-64,3356673,94.94,39.6,1.34,76.0,-25537,77.9,56.8,9.39,11.26,-1.47
Portugal,2019,Total,65+,2390522,126.39,36.4,1.83,78.3,18438,60.9,53.2,7.14,8.0,1.67
Portugal,2020,Male,0-14,2276960,281.45,35.3,1.91,80.6,-20607,71.1,49.2,7.69,12.57,0.31
Portugal,2020,Male,15-29,3069007,462.22,39.7,1.69,82.7,-45545,77.6,45.4,8.05,8.37,0.78
Portugal,2020,Male,30-44,3737832,216.67,37.9,1.95,76.1,-1256,65.8,56.0,10.91,12.98,1.17
Portugal,2020,Male,45-64,3054882,209.32,38.7,2.06,80.3,-49743,61.3,58.9,11.72,12.64,1.83
Portugal,2020,Male,65+,309450,281.88,37.9,1.62,77.8,-36702,88.4,52.3,7.2,13.45,-0.86
Portugal,2020,Female,0-14,276405,126.5,46.8,1.92,83.3,-18058,77.2,56.1,9.85,12.31,0.08
Portugal,2020,Female,15-29,96094,481.81,40.4,1.68,77.4,-24398,77.0,51.5,10.33,8.52,2.43
Portugal,2020,Female,30-44,1783076,202.98,46.0,1.58,82.7,42689,84.1,50.0,7.47,9.36,2.05
Portugal,2020,Female,45-64,4440812,117.63,39.0,1.76,78.5,3327,89.2,55.4,7.57,9.19,0.13
Portugal,2020,Female,65+,1209451,115.44,38.3,1.91,78.8,17551,88.7,63.1,7.76,8.26,0.1
Portugal,2020,Total,0-14,2605967,256.76,42.2,1.91,76.4,5516,85.5,64.0,7.58,9.28,-1.14
Portugal,2020,Total,15-29,2408139,371.03,35.3,1.85,83.2,17855,75.1,58.6,9.52,13.71,-1.1
Portugal,2020,Total,30-44,281183,187.21,39.5,1.84,83.4,11216,68.7,58.4,7.56,9.39,2.48
Portugal,2020,Total,45-64,896945,101.53,45.1,1.29,75.3,-28833,84.0,61.3,8.17,12.3,-0.75
Portugal,2020,Total,65+,2509431,300.04,45.9,1.23,82.4,-43619,65.9,48.5,11.3,9.74,-0.17
Portugal,2021,Male,0-14,1097807,209.2,38.5,2.03,76.2,-18491,60.1,61.1,7.84,12.64,-0.91
Portugal,2021,Male,15-29,3156228,163.08,35.1,1.46,78.4,26769,77.0,52.7,7.23,12.22,1.42
Portugal,2021,Male,30-44,2141959,103.43,37.0,2.09,81.5,-29756,73.3,45.1,10.55,11.39,2.25
Portugal,2021,Male,45-64,2120689,384.61,36.8,1.91,78.3,7900,87.8,57.4,11.6,9.41,2.41
Portugal,2021,Male,65+,694866,80.56,40.0,2.03,75.7,-7749,81.7,45.7,10.76,10.17,-0.5
Portugal,2021,Female,0-14,1104803,285.84,45.5,1.81,78.8,46402,76.2,63.9,9.06,11.4,2.04
Portugal,2021,Female,15-29,4742241,449.0,44.5,1.27,81.3,47818,75.1,52.1,8.33,13.84,0.51
Portugal,2021,Female,30-44,4383406,100.66,36.0,1.64,76.8,-5408,74.6,56.9,10.95,13.09,-1.19
Portugal,2021,Female,45-64,4733797,205.11,35.2,1.57,77.1,32928,75.2,59.0,11.82,8.86,1.22
Portugal,2021,Female,65+,3441202,126.82,45.8,1.33,81.2,-43540,83.1,48.1,8.13,12.57,0.61
Portugal,2021,Total,0-14,2137940,213.96,40.2,1.77,78.7,38585,89.4,60.9,7.03,8.67,0.72
Portugal,2021,Total,15-29,1530906,77.1,36.8,1.35,76.8,-16427,76.1,52.8,10.93,11.39,1.04
Portugal,2021,Total,30-44,4548595,305.36,38.6,1.64,77.0,-31874,64.8,51.5,9.45,11.57,0.74
Portugal,2021,Total,45-64,2341392,372.9,35.7,1.73,82.0,-1191,68.7,59.0,8.27,11.01,-0.96
Portugal,2021,Total,65+,1158575,89.25,40.3,1.35,81.8,-27341,74.5,58.9,8.14,8.46,0.75
Portugal,2022,Male,0-14,2272959,184.78,40.9,2.04,79.2,-39084,88.5,63.9,10.47,11.0,-0.72
Portugal,2022,Male,15-29,3957225,68.54,39.4,1.49,83.6,5417,68.8,47.5,8.48,11.58,1.88
Portugal,2022,Male,30-44,2734651,141.39,44.6,1.34,77.9,-24832,68.2,45.5,8.83,8.27,2.1
Portugal,2022,Male,45-64,1769131,209.36,41.4,1.21,82.0,33328,84.1,56.2,10.41,12.68,0.14
Portugal,2022,Male,65+,115858,451.61,45.6,1.33,79.4,-40547,66.5,48.4,10.72,11.45,0.12
Portugal,2022,Female,0-14,4127103,288.33,37.9,1.54,77.6,-23641,75.0,48.5,8.97,10.31,-0.36
Portugal,2022,Female,15-29,1980393,91.73,46.7,1.32,79.0,1417,60.3,58.4,9.69,10.98,1.77
Portugal,2022,Female,30-44,3927562,190.59,39.8,1.54,78.7,-1049,64.9,54.5,8.3,8.31,-0.38
Portugal,2022,Female,45-64,1674837,92.89,41.1,1.41,82.9,8723,84.4,63.6,8.31,8.86,-0.21
Portugal,2022,Female,65+,984379,37.93,40.8,1.39,80.8,-47075,73.0,52.3,7.43,10.14,0.91
Portugal,2022,Total,0-14,197688,421.57,35.4,1.32,82.6,26562,84.8,51.4,10.99,12.07,-0.11
Portugal,2022,Total,15-29,1236351,262.95,40.4,1.96,77.7,-15064,60.1,56.0,9.62,8.43,0.47
Portugal,2022,Total,30-44,2781188,284.37,41.2,1.85,76.5,44631,78.9,58.5,9.44,9.05,-1.09
Portugal,2022,Total,45-64,3453121,108.36,42.0,1.37,77.5,-46657,81.4,53.9,8.72,13.05,1.64
Portugal,2022,Total,65+,3718825,310.86,43.0,2.01,79.9,-17426,74.0,53.8,10.13,9.02,1.97
Portugal,2023,Male,0-14,4270935,481.45,37.0,1.45,77.5,-2026,75.2,59.9,8.14,9.23,1.31
Portugal,2023,Male,15-29,2515470,80.15,36.0,1.45,81.8,7247,82.4,62.8,9.2,10.06,-1.09
Portugal,2023,Male,30-44,3908360,410.95,35.8,2.06,80.8,16278,67.8,47.4,11.26,13.26,-0.43
Portugal,2023,Male,45-64,2913879,112.43,37.7,1.57,78.3,-23889,64.5,45.2,7.52,9.88,1.18
Portugal,2023,Male,65+,3794390,357.7,47.0,1.22,82.6,-1004,62.2,50.9,11.3,12.13,2.0
Portugal,2023,Female,0-14,1745236,244.14,37.8,1.85,83.7,41654,83.4,52.8,10.82,8.72,-1.33
Portugal,2023,Female,15-29,4071389,308.07,38.9,1.84,79.5,-38667,64.2,48.2,10.13,11.43,-0.88
Portugal,2023,Female,30-44,3064767,42.95,46.3,1.89,81.9,-35518,76.7,52.8,8.3,13.43,-0.27
Portugal,2023,Female,45-64,958926,193.2,40.2,1.41,81.8,38620,74.4,64.9,8.64,8.7,-1.41
Portugal,2023,Female,65+,4510790,261.88,44.7,1.32,80.9,-48579,62.6,63.1,8.28,11.67,-0.86
Portugal,2023,Total,0-14,4581402,70.31,42.0,1.51,82.7,49923,78.9,62.5,7.37,11.35,-1.04
Portugal,2023,Total,15-29,3295139,349.43,43.2,1.74,82.7,-29145,89.9,48.5,8.31,13.39,1.01
Portugal,2023,Total,30-44,1526589,450.37,43.3,1.91,77.5,27471,79.3,63.6,9.89,11.07,2.4
Portugal,2023,Total,45-64,4070032,132.72,42.9,1.24,77.7,42855,69.2,50.0,7.28,8.79,2.13
Portugal,2023,Total,65+,709209,190.46,41.9,1.34,79.3,-14237,89.7,63.7,9.99,8.37,0.97
Portugal,2024,Male,0-14,1696738,95.25,37.3,1.53,80.3,45608,73.6,45.9,10.1,11.94,-1.1
Portugal,2024,Male,15-29,2642485,334.31,40.9,1.7,79.5,40067,80.7,52.7,11.24,13.76,0.78
Portugal,2024,Male,30-44,2647779,426.16,35.3,1.32,82.6,-35236,77.9,48.4,11.36,13.13,1.84
Portugal,2024,Male,45-64,3444586,116.64,38.4,2.02,76.7,40849,71.5,49.0,8.46,10.97,1.72
Portugal,2024,Male,65+,1457908,189.7,44.7,1.73,78.5,22080,78.8,60.9,11.45,10.86,2.21
Portugal,2024,Female,0-14,3662700,271.76,37.6,1.37,83.6,45291,70.0,50.8,7.73,9.97,-0.02
Portugal,2024,Female,15-29,1063346,296.41,40.4,1.37,77.5,44248,82.2,54.5,8.68,9.7,1.22
Portugal,2024,Female,30-44,1423314,50.71,37.6,2.01,82.6,6305,78.9,63.7,9.95,9.44,-0.64
Portugal,2024,Female,45-64,4983889,432.08,42.4,1.43,78.4,-5986,63.5,47.3,8.83,9.64,-0.71
Portugal,2024,Female,65+,583433,91.41,42.3,1.82,81.3,-27046,65.1,55.2,11.19,9.38,1.42
Portugal,2024,Total,0-14,3190257,189.79,36.3,1.81,76.2,8425,70.7,57.4,7.87,12.56,2.41
Portugal,2024,Total,15-29,1410410,175.71,43.2,1.59,82.7,-3948,74.0,53.7,11.06,13.72,-0.19
Portugal,2024,Total,30-44,1847557,301.14,42.8,1.2,82.6,6745,71.1,56.0,9.09,9.12,-1.35
Portugal,2024,Total,45-64,2410911,146.19,46.6,1.44,83.5,25229,78.7,46.2,10.54,13.82,1.94
Portugal,2024,Total,65+,2366852,374.58,41.2,1.5,80.5,2137,63.0,48.6,10.6,9.05,-0.87
Romania,2015,Male,0-14,3397403,153.95,46.5,1.98,82.4,35276,77.4,57.9,7.2,10.2,-0.45
Romania,2015,Male,15-29,4846029,213.14,39.3,1.86,80.4,10683,80.1,53.6,7.29,11.65,-0.66
Romania,2015,Male,30-44,2313054,267.81,40.9,1.53,78.4,911,82.8,61.9,10.72,12.66,-0.06
Romania,2015,Male,45-64,1461140,159.01,36.2,1.41,78.2,-16643,89.0,64.9,10.03,12.7,2.23
Romania,2015,Male,65+,2168019,120.91,36.5,1.77,82.2,-13508,75.9,63.0,9.54,10.83,0.93
Romania,2015,Female,0-14,4309978,349.89,38.5,1.27,79.4,-1676,72.0,56.9,10.04,9.43,-1.16
Romania,2015,Female,15-29,1325890,152.08,40.6,1.82,78.4,-19376,84.5,56.6,7.45,9.99,2.42
Romania,2015,Female,30-44,655855,459.32,39.0,1.86,76.3,34406,76.8,49.8,7.25,13.56,-1.28
Romania,2015,Female,45-64,2803122,92.7,41.9,1.64,78.3,901,70.0,55.7,9.84,11.16,0.41
Romania,2015,Female,65+,4887149,424.19,36.4,1.71,78.1,-25710,62.0,60.6,9.56,11.94,1.59
Romania,2015,Total,0-14,4570527,159.04,37.9,1.76,75.4,33093,63.1,45.4,7.48,9.92,-1.38
Romania,2015,Total,15-29,2764855,178.78,43.8,1.24,77.0,9778,82.9,51.1,8.2,10.64,-0.33
Romania,2015,Total,30-44,1021431,133.41,45.5,1.55,83.1,-17662,67.9,46.7,9.94,10.83,1.5
Romania,2015,Total,45-64,3359253,398.24,35.4,1.64,79.8,43970,60.9,47.2,9.17,10.58,2.39
Romania,2015,Total,65+,4801452,458.3,36.5,1.35,81.0,11333,85.8,48.1,7.48,9.28,-1.49
Romania,2016,Male,0-14,1739138,328.54,37.9,1.5,82.5,-1062,89.8,59.7,8.94,12.97,0.46
Romania,2016,Male,15-29,2784182,155.2,37.7,1.42,79.8,49249,74.9,60.0,9.14,8.02,0.95
Romania,2016,Male,30-44,4776409,347.77,41.2,1.99,80.1,-49989,83.1,62.7,7.05,9.12,0.19
Romania,2016,Male,45-64,846900,386.07,38.7,1.85,76.8,-34014,76.2,57.5,11.05,9.27,-0.95
Romania,2016,Male,65+,4999898,82.53,36.1,1.45,77.9,18582,70.8,58.3,9.79,11.29,0.54
Romania,2016,Female,0-14,2307170,85.88,41.2,2.1,83.5,-30812,62.9,51.1,8.15,9.34,1.05
Romania,2016,Female,15-29,3712434,110.45,45.7,1.99,82.8,5020,61.7,47.1,8.38,9.32,2.0
Romania,2016,Female,30-44,179060,484.05,40.7,1.66,81.4,-42878,88.4,57.0,7.77,8.98,0.84
Romania,2016,Female,45-64,441386,322.97,39.8,1.72,79.4,-10512,72.9,59.1,8.91,13.86,1.18
Romania,2016,Female,65+,486851,462.09,46.9,1.38,82.3,-23061,73.7,47.0,10.12,10.81,1.01
Romania,2016,Total,0-14,1022274,447.93,38.0,1.92,79.6,8092,75.8,48.9,7.54,13.03,1.3
Romania,2016,Total,15-29,3159981,472.88,35.3,1.5,75.2,34935,65.4,61.2,11.97,13.2,1.04
Romania,2016,Total,30-44,1197543,171.13,46.6,1.98,77.6,35263,60.9,51.3,8.65,10.49,1.01
Romania,2016,Total,45-64,399124,133.79,39.9,1.59,81.6,22410,86.2,53.0,7.06,9.71,-0.96
Romania,2016,Total,65+,1039233,260.56,36.4,1.46,77.3,38283,69.0,47.7,7.84,13.61,0.32
Romania,2017,Male,0-14,3410002,477.87,43.6,1.87,81.8,42794,88.6,53.9,9.08,10.76,1.14
Romania,2017,Male,15-29,285254,159.94,38.2,2.04,77.7,-33849,67.0,49.4,10.58,9.08,0.1
Romania,2017,Male,30-44,3235628,122.01,41.4,1.8,79.4,-22886,83.0,51.3,8.71,9.51,0.24
Romania,2017,Male,45-64,2996338,341.08,36.3,1.64,75.1,-37051,61.2,57.2,7.45,12.26,0.06
Romania,2017,Male,65+,1489809,472.99,40.0,1.61,80.3,34551,61.3,64.9,8.8,10.83,1.52
Romania,2017,Female,0-14,2792361,97.46,41.8,1.8,80.1,20891,81.3,54.2,9.66,9.58,-0.79
Romania,2017,Female,15-29,3361083,170.2,46.3,2.09,82.4,-9324,79.3,55.1,11.98,10.26,2.03
Romania,2017,Female,30-44,3974819,188.49,36.7,1.74,80.7,4877,73.2,62.6,7.69,9.56,0.46
Romania,2017,Female,45-64,3450421,208.73,37.4,1.53,77.1,-48635,74.0,47.8,7.89,10.27,-0.66
Romania,2017,Female,65+,4105929,386.51,35.2,1.3,75.3,-15188,83.3,54.8,7.48,13.51,1.17
Romania,2017,Total,0-14,4160578,334.14,39.2,2.07,76.2,21290,74.6,59.7,10.07,8.48,-1.24
Romania,2017,Total,15-29,1431844,441.64,36.6,1.73,75.3,27184,81.1,60.5,7.62,11.9,2.35
Romania,2017,Total,30-44,4875783,457.37,42.3,1.73,75.5,-10199,66.8,54.8,8.82,9.47,-0.83
Romania,2017,Total,45-64,4119460,96.76,37.0,1.72,77.0,17062,76.6,50.5,8.72,9.26,0.34
Romania,2017,Total,65+,962303,76.38,38.0,1.32,79.2,-31204,65.1,47.6,10.07,9.38,0.42
Romania,2018,Male,0-14,1495163,159.78,38.4,1.99,80.0,21892,68.4,61.0,10.59,11.48,1.01
Romania,2018,Male,15-29,1313496,79.0,38.1,1.87,75.7,11170,65.1,58.7,11.81,9.86,-1.44
Romania,2018,Male,30-44,2165107,404.92,38.5,2.1,76.3,48904,71.3,49.1,11.49,12.48,-0.14
Romania,2018,Male,45-64,4130084,277.91,45.8,1.26,83.1,28070,66.8,62.1,10.75,11.1,0.55
Romania,2018,Male,65+,3544605,326.66,44.4,1.41,81.3,15587,75.0,51.7,10.23,13.33,-1.0
Romania,2018,Female,0-14,4726808,37.44,37.6,1.41,77.9,26530,89.2,45.1,10.7,11.69,2.48
Romania,2018,Female,15-29,426432,327.06,37.6,1.53,82.1,-11076,69.8,57.8,8.53,10.47,0.28
Romania,2018,Female,30-44,4697104,190.66,35.1,1.47,79.3,-36153,64.7,57.3,9.99,11.52,1.07
Romania,2018,Female,45-64,1473378,480.38,39.2,1.46,80.8,33045,63.6,58.1,9.43,12.55,0.2
Romania,2018,Female,65+,2821487,152.92,36.3,1.45,83.9,-44872,89.9,53.3,9.51,12.62,1.05
Romania,2018,Total,0-14,481890,258.62,46.7,1.92,78.6,17490,84.8,64.8,10.23,11.17,-0.04
Romania,2018,Total,15-29,4188834,338.63,35.8,2.06,80.8,2343,82.7,48.3,7.32,13.02,0.97
Romania,2018,Total,30-44,3476197,265.05,41.8,1.55,77.3,36340,64.7,61.7,9.55,11.34,2.03
Romania,2018,Total,45-64,933122,205.39,39.8,1.95,75.2,23157,79.0,49.2,7.75,8.87,2.31
Romania,2018,Total,65+,673425,119.17,38.1,1.42,76.3,-3597,89.9,60.1,10.11,11.53,0.52
Romania,2019,Male,0-14,2563116,136.4,41.6,1.26,75.7,47014,79.4,51.0,10.17,13.48,1.0
Romania,2019,Male,15-29,4505868,428.78,46.5,1.97,81.1,-24090,62.2,46.0,10.06,8.22,1.46
Romania,2019,Male,30-44,3998475,67.42,45.9,1.67,83.1,-6501,65.9,52.6,7.67,12.65,0.52
Romania,2019,Male,45-64,4659348,273.79,35.9,1.7,79.3,26580,60.3,51.3,8.3,10.9,1.55
Romania,2019,Male,65+,1753156,205.63,43.8,1.21,75.1,21211,80.2,58.5,11.03,12.01,1.54
Romania,2019,Female,0-14,3885796,56.16,37.3,2.01,81.3,-10602,68.0,54.1,11.67,8.66,1.48
Romania,2019,Female,15-29,2513687,41.33,46.3,1.31,82.0,-8301,84.3,60.0,10.17,13.64,-1.1
Romania,2019,Female,30-44,3758300,251.81,35.2,1.27,80.5,46794,65.6,47.0,7.51,9.76,-0.88
Romania,2019,Female,45-64,2134433,475.13,44.3,1.31,79.5,24323,61.4,59.2,11.23,12.21,1.08
Romania,2019,Female,65+,2038038,121.8,45.7,1.79,81.6,29006,75.9,56.5,9.68,10.82,0.85
Romania,2019,Total,0-14,3081246,498.17,39.6,1.97,82.8,-31956,60.2,45.6,8.61,10.8,0.8
Romania,2019,Total,15-29,736071,392.73,38.6,1.87,79.9,-22130,61.0,59.2,8.13,9.13,1.7
Romania,2019,Total,30-44,4834872,106.2,42.9,1.63,78.4,1108,65.3,54.5,8.98,10.92,2.26
Romania,2019,Total,45-64,4941690,191.53,42.8,1.67,81.3,-10695,78.0,50.3,10.84,8.59,0.74
Romania,2019,Total,65+,2132083,422.22,45.7,1.89,80.3,-42253,74.1,49.6,8.92,13.94,-0.92
Romania,2020,Male,0-14,2177938,242.91,42.3,1.95,79.9,-14720,70.4,59.7,7.21,8.92,1.05
Romania,2020,Male,15-29,2050080,419.32,39.1,1.89,76.3,-44347,75.8,50.2,9.87,12.14,-0.67
Romania,2020,Male,30-44,1937004,141.83,43.1,1.69,81.5,-22989,74.1,62.7,11.36,12.73,1.32
Romania,2020,Male,45-64,2765281,488.17,44.2,1.97,79.6,-47580,84.6,61.6,11.66,10.51,0.7
Romania,2020,Male,65+,4754340,178.9,44.6,2.09,80.9,-48438,87.9,58.2,7.57,8.86,-0.41
Romania,2020,Female,0-14,1105222,341.09,36.8,2.09,76.5,-31611,66.2,64.4,7.67,13.33,1.32
Romania,2020,Female,15-29,3578166,148.47,42.1,1.79,79.6,22111,72.6,45.1,8.32,13.68,1.55
Romania,2020,Female,30-44,396619,156.73,36.7,1.83,82.4,40596,76.3,50.5,10.63,8.0,-0.39
Romania,2020,Female,45-64,3044796,286.97,44.3,1.34,79.8,45832,79.2,47.6,7.74,9.97,0.11
Romania,2020,Female,65+,2252364,295.51,43.7,1.88,80.3,-26797,61.8,47.4,7.46,8.95,1.75
Romania,2020,Total,0-14,2709744,139.12,39.1,1.8,77.9,3615,71.0,64.6,10.86,12.66,0.9
Romania,2020,Total,15-29,4985138,223.66,39.9,2.07,79.0,15729,87.3,56.4,8.91,12.17,-0.77
Romania,2020,Total,30-44,385663,339.25,35.8,1.68,81.8,9672,83.9,50.0,7.19,12.84,2.41
Romania,2020,Total,45-64,1732506,221.66,35.7,1.47,77.8,-44821,86.7,60.7,7.14,8.39,0.6
Romania,2020,Total,65+,3111318,194.11,36.3,1.88,79.0,42741,71.5,57.6,7.97,9.56,1.94
Romania,2021,Male,0-14,3440239,317.0,35.0,1.59,79.8,-26646,71.6,47.0,8.97,8.95,0.06
Romania,2021,Male,15-29,2413162,338.28,40.3,1.33,79.7,-35895,87.6,46.8,10.44,12.03,2.3
Romania,2021,Male,30-44,2017588,231.52,39.1,1.56,82.2,-46342,85.1,50.7,7.79,9.63,-1.1
Romania,2021,Male,45-64,3976320,182.69,36.0,1.52,79.5,-32329,60.1,57.0,11.58,11.05,-1.49
Romania,2021,Male,65+,571509,488.81,46.3,1.29,77.4,20529,85.1,54.6,8.16,11.6,-0.44
Romania,2021,Female,0-14,4169473,206.95,46.1,1.46,79.3,-40243,67.7,48.6,7.01,10.93,2.21
Romania,2021,Female,15-29,1068664,209.71,42.4,1.26,77.7,20243,71.4,54.5,7.81,8.54,1.5
Romania,2021,Female,30-44,2776372,31.51,38.7,1.98,78.0,3696,72.6,48.7,11.69,13.78,0.55
Romania,2021,Female,45-64,1873294,401.94,42.9,1.6,80.2,6048,85.1,62.2,11.7,9.73,1.22
Romania,2021,Female,65+,176450,35.72,37.1,1.93,79.9,9009,64.1,51.7,9.0,12.66,-0.26
Romania,2021,Total,0-14,937012,310.63,39.3,1.59,78.8,21384,74.9,59.2,9.31,9.85,-0.84
Romania,2021,Total,15-29,2558928,491.36,36.7,1.4,79.9,-1266,65.0,47.9,9.14,12.14,0.26
Romania,2021,Total,30-44,792450,367.18,42.6,1.26,76.6,47309,63.9,49.4,10.74,9.65,2.43
Romania,2021,Total,45-64,2847757,120.24,45.3,1.49,77.6,27895,72.2,51.2,9.86,8.06,1.34
Romania,2021,Total,65+,2690308,190.14,38.0,1.72,81.3,43122,70.4,61.2,9.32,8.61,1.89
Romania,2022,Male,0-14,3313255,137.09,36.6,1.41,83.2,-5432,64.2,45.9,7.47,9.76,1.75
Romania,2022,Male,15-29,4611200,231.9,42.5,1.94,78.1,-1992,80.3,52.4,7.87,10.72,1.55
Romania,2022,Male,30-44,1864091,233.57,39.2,1.83,76.1,20362,60.8,49.4,9.18,8.48,1.36
Romania,2022,Male,45-64,3193845,234.19,41.2,1.79,84.0,-32419,81.6,46.2,10.8,8.76,1.28
Romania,2022,Male,65+,4744603,217.76,35.0,1.36,76.1,13894,86.4,56.9,9.67,8.79,0.46
Romania,2022,Female,0-14,1193105,379.21,39.2,1.37,82.6,-38985,84.7,63.1,10.73,9.69,0.9
Romania,2022,Female,15-29,3394115,212.32,46.5,1.56,81.1,14556,63.2,56.3,8.09,11.67,-0.64
Romania,2022,Female,30-44,4148736,286.42,45.3,1.82,82.4,-14498,89.8,57.7,8.89,9.31,-0.7
Romania,2022,Female,45-64,2980246,152.32,41.8,1.27,83.4,-8608,78.8,55.2,9.41,11.79,-0.26
Romania,2022,Female,65+,4563108,346.24,45.0,1.86,77.9,13505,63.6,50.1,9.6,8.6,0.78
Romania,2022,Total,0-14,4556553,46.34,40.2,1.45,75.6,-31176,67.8,51.4,8.71,12.39,2.23
Romania,2022,Total,15-29,2192608,375.92,39.0,1.75,77.8,-36616,69.5,57.1,8.1,11.11,0.82
Romania,2022,Total,30-44,2663602,378.7,36.7,1.94,82.1,-1576,62.9,59.6,8.43,11.24,1.56
Romania,2022,Total,45-64,1236294,324.64,46.9,1.74,83.3,-29875,61.7,57.4,9.18,8.71,1.9
Romania,2022,Total,65+,3689520,249.7,35.2,1.69,80.6,-23166,73.1,53.2,7.73,10.63,0.06
Romania,2023,Male,0-14,3615776,138.84,44.0,1.66,77.0,24144,62.2,52.6,9.57,13.78,1.88
Romania,2023,Male,15-29,2617107,487.55,45.3,1.43,76.8,8193,70.7,52.4,9.83,12.86,-0.97
Romania,2023,Male,30-44,920671,297.13,36.2,1.38,77.1,18041,67.5,48.9,8.7,13.27,-1.44
Romania,2023,Male,45-64,3342661,422.85,38.7,1.32,75.4,4433,80.7,61.8,8.92,11.57,0.56
Romania,2023,Male,65+,553262,384.08,37.9,1.81,76.1,-10305,60.0,45.4,7.38,10.23,-0.28
Romania,2023,Female,0-14,1735277,107.75,37.2,1.24,81.7,-24880,83.4,62.2,7.03,8.71,0.74
Romania,2023,Female,15-29,4001512,340.54,39.5,1.33,76.4,41336,79.2,63.2,11.74,9.07,0.47
Romania,2023,Female,30-44,237245,459.12,35.2,2.08,78.3,29112,81.0,48.9,10.37,13.4,-0.53
Romania,2023,Female,45-64,3941853,410.99,41.4,1.67,81.7,-17364,82.9,54.7,10.19,13.79,0.39
Romania,2023,Female,65+,1922220,413.42,38.2,1.53,78.5,-24466,70.3,49.8,7.17,12.36,-0.57
Romania,2023,Total,0-14,3162201,460.8,46.4,1.2,77.9,-23364,77.8,58.2,9.74,9.63,0.88
Romania,2023,Total,15-29,1855095,244.05,42.8,1.53,82.0,-45318,86.9,47.9,9.92,12.7,-0.41
Romania,2023,Total,30-44,1471908,148.2,38.9,1.47,76.5,-22659,78.7,55.3,11.43,10.53,0.75
Romania,2023,Total,45-64,4306771,496.97,41.8,1.2,83.4,-47387,75.3,48.3,7.68,10.75,1.34
Romania,2023,Total,65+,4301062,151.49,36.2,1.34,79.7,14074,74.3,51.3,9.46,11.2,1.88
Romania,2024,Male,0-14,3439692,232.75,46.5,2.07,75.3,-11002,79.1,51.6,11.93,10.14,1.03
Romania,2024,Male,15-29,3857078,199.98,38.5,1.74,77.0,-22380,84.0,50.1,7.02,10.54,1.25
Romania,2024,Male,30-44,1713400,185.53,41.0,1.42,82.0,37393,64.9,57.5,8.09,10.54,0.99
Romania,2024,Male,45-64,2191841,35.91,39.3,2.07,81.2,-23639,71.0,63.4,10.01,11.98,-0.29
Romania,2024,Male,65+,1826217,245.97,39.7,1.86,77.8,44379,70.7,57.8,11.75,12.22,1.62
Romania,2024,Female,0-14,2266807,167.01,39.8,1.82,83.5,1790,68.0,61.4,9.06,9.05,0.35
Romania,2024,Female,15-29,3144707,474.97,38.9,1.34,83.9,32578,72.4,63.7,7.46,8.53,1.23
Romania,2024,Female,30-44,1070799,491.03,46.9,1.27,81.8,-4969,87.3,46.8,11.44,8.02,0.59
